word,count
생각으로만,1
가득찼었던,1
입장밖에,1
성깔에,1
장단맞추지,1
바람끼,1
반해서,1
터프함으로,1
받들길,1
바랬겠지,1
열마디,1
사사건건,1
BBB,1
다준거야,1
믿겠니Hey,1
면도를,1
써놓았던,1
깨져있어,1
최선이었어,1
부끄러웠어,1
비참해졌어,1
아물겠지,1
반복되겠지,1
괴로워하겠지,1
가둬놓을,1
uh그리움의,1
주는건데,1
풍경속에,1
피아노위에,1
세월만이,1
찾고있는,1
태우지,1
다음또,1
믿음까진,1
덮을,1
기억할수없는,1
뇌리,1
남겨둬내,1
통장은,1
마이너스지,1
버스카드,1
고지서들은,1
갚아,1
고객의,1
사정이라,1
궁금하면,1
열어보고는,1
자격은,1
반쪽아,1
여태마신,1
술값이면,1
낭비했던,1
가진것좀,1
깝깝한,1
따라줘,1
갚아줄테니,1
친구야아름다운,1
바람곁에,1
찾지않도록,1
흔적속에,1
마음을생각하면,1
앞서요,1
떠나줘요그렇게,1
잘해준걸,1
바보니깐,1
못났대도,1
자랑스레,1
분께,1
미안해진데도,1
싶어서라도,1
가보려,1
돼울지,1
보내줄껄,1
입맞춰도,1
상처준거,1
우리너에게,1
아파올까,1
슬픈걸까,1
감지마요,1
맘콧대는,1
기본으로,1
세워야,1
노출은,1
명품으로,1
휘어감고서,1
셋팅을,1
튀게만,1
(상상에),1
옆에),1
빠져야,1
피부가,1
고와야,1
medicine,1
나타나겠지만,1
외모와,1
몸매와,1
매력덩어리,1
남겨줬는지,1
살게해준,1
쓸어내리는나,1
난변하지않아,1
날지치게해도,1
다시살게해준,1
안녕WOW,1
와보지,1
배워봐,1
망설이는거야,1
볼거면,1
나타난거니,1
내숭은,1
내는거야,1
ME누군지,1
저려와서,1
이별일까,1
잊어버려서,1
한만큼,1
지우고..,1
-With,1
about!,1
어찌된,1
한치도,1
식혀버린,1
너고,1
아니!,1
일이!,1
내게도~~~,1
움직임의,1
어찌됐든,1
달려갈래,1
반했다네!,1
풀려있어!,1
와!,1
소용돌이가,1
나!,1
바라봐!,1
이러니~,1
고백!!,1
말해!!!,1
girl?,1
널!!,1
잊혀질꺼야,1
않는듯이,1
버린다고,1
누구?,1
너~,1
서로다,1
남이나,1
묻어둘거야,1
말이야!,1
말이야~,1
feel~부탁해도,1
들려줄수,1
머리칼과,1
너Oh~,1
내방엔,1
그사람보단,1
사랑해준다고,1
너를안고,1
is...꿈만같은,1
is...꿈을,1
꾸기만,1
한참동안이나,1
is...,1
"것(oh,",1
is..,1
is...눈,1
뜨기만,1
Uhm~,1
싶어서(갖고,1
싶어서),1
곁에서(너에게),1
찾아갈게,1
is...내,1
is...(이른아침에),1
(갖고,1
걸~),1
"need,",1
Uhm~(내,1
있는),1
is..꿈을,1
꾸기만해도,1
Ooh~(갖고,1
is...니,1
꼭같은,1
is..서로많이,1
멀리있어도,1
것후회하지,1
둘시간이,1
뭐라한대도,1
나는후회하지,1
"do,oh,",1
"do,oh,yes",1
do내게로,1
기쁘지가,1
파란하늘에,1
변친,1
sky너,1
야윈거니,1
아프기도,1
살아낼,1
했던거니,1
life잘,1
담으려고,1
멀어지려는,1
다가가려만,1
향기라도,1
마시려고,1
담아두려고,1
닦아내지,1
간절한가봐,1
있게-다른날처럼,1
알지못하는,1
이밤만,1
읽게,1
처음일꺼라고,1
변한걸,1
유혹하려했던,1
망설였는데,1
알것만,1
dedicate,1
saint,1
pictures,1
occasion,1
abandoned,1
알잖아알아,1
건네려하는,1
모를리가,1
속눈썹,1
놈이잖아,1
돌리지마,1
대들고,1
타일러도(날,1
타일러도),1
-한번,1
보내버린,1
보여보려고,1
닮아지지,1
닮아가지,1
웃지못하는,1
babe..Uh,1
당당하지,1
남자였지,1
그잖아,1
실수라고,1
Ladyje,1
kurt,1
cobain,1
오른다,1
날려버린다잘,1
혼잣말처럼,1
묻고는,1
바람들에게,1
부탁해..,1
-잊는다해서,1
남아있는걸요,1
사랑한것,1
부담였다면,1
보였나요,1
하늘가려,1
(생각나지,1
때),1
그대를그대,1
놀랄때가,1
들떠야,1
서운해진,1
(그럴때마다),1
설레어야,1
가져올께요,1
화낼때마다,1
고개마저도,1
해볼께요),1
(말해주면),1
(smile,1
plsase,1
일이죠문이,1
될까요-문득,1
묻혀진,1
외침은,1
외로움만이,1
떠올라오늘,1
바쁠것,1
당장이라도,1
잘해주진,1
못했었나요,1
(아니죠),1
더걸어가면,1
Bye..아침에,1
아직도),1
잊을께수줍게,1
못하고참,1
뜸해진,1
영원히당신은,1
-밤,1
한장한장,1
하고야,1
해야하는,1
헤어졌으면우연이라고,1
그의표정,1
난...,1
"오랜만야,",1
눈치챌까,1
서있었지만,1
울것같았던,1
나를달래며,1
아직내맘,1
이젠니맘,1
알수있어,1
보게될까,1
뒤돌아볼까,1
딛지못한채,1
(지금너를지키는),1
지난날에,1
후횐없는걸,1
해줄수없지만,1
나그땐,1
너처럼만,1
웃어줄께,1
잊진못했어,1
오늘너에,1
환한그미소,1
힘겨운걸내가,1
아내였었지,1
왜냐하면,1
상상속에서만,1
있었기,1
듯했고,1
피질,1
열렸지,1
시들고,1
초대하는,1
거야어쩌면,1
잊었을지,1
지웠을지도,1
낡아도,1
후회만으론,1
평생동안을,1
-(I,1
머리속엔,1
미쳐버리게,1
내머리는,1
이미늦어,1
순간만큼,1
기다렸는,1
oh~나에게,1
(It`s,1
사랑인거야I,1
jealousy,1
girl새벽거리를,1
청소하는,1
미화원아저씨,1
우유를,1
형에게,1
고등학생,1
졸립지도,1
부엌에선,1
요리냄새,1
시계보다,1
부지런해,1
여행이제는,1
깨우기,1
외로운게,1
집착할까,1
꿈꾸지는,1
me나,1
받았어,1
받아본,1
아이잖아,1
떠나버릴때,1
이것이웬말!,1
열받았어,1
집어던질래,1
차버릴,1
이제와서는,1
뒤통수치며,1
랄라라yeah,1
랄라라아침이면,1
만원버스에,1
꽂은,1
시작되죠,1
화사하게,1
반겨주네요,1
저물때쯤,1
스포츠,1
경기에,1
덤벼들면서,1
밥값,1
떠들다,1
돌아오니,1
벽2시,1
야겠지,1
오늘했던,1
흘러나오죠,1
못지켜서,1
뒤에다,1
맹세했던,1
보통날이네요,1
어느새Yo,1
OI,1
모른단,1
들이밀며,1
정답인지,1
자기들이,1
차리길,1
짐이면,1
국경,1
담장도,1
you도,1
말리지,1
밀어줘,1
참견하지,1
아까도,1
끼어드는,1
기준으로,1
장치라도,1
금지인지,1
위치에,1
가있을지,1
everything그댄,1
남겨주고,1
떠났더군요,1
알려고,1
둘곳,1
웃는모습,1
하지않죠,1
했을꺼예요,1
영원히-Ye,1
몰랐을땐,1
감정인가,1
오다보니,1
어디인가,1
행복한건,1
알수없이,1
바본걸,1
불편하진,1
꿈꿔오기만,1
yeahlet's,1
태우면서,1
헤쳐나간다면,1
정도인지,1
만큼인지,1
보고가는,1
묻어두는,1
눌렀었나봐,1
트이는,1
2막,1
과거들,1
흰물감으로,1
시작하자,1
쓰레긴,1
치워야,1
포기하려다,1
넘어졌다가,1
스타트라인,1
차인,1
클레멘타인,1
시작할래,1
날아볼래,1
기운내란,1
시작이야두,1
짓들마다,1
저럴까,1
쳐다보는데,1
불편하지도,1
쓰일텐데,1
끌러,1
신기했어,1
골라서가,1
부분이,1
밉거나,1
이상한게,1
반대라서,1
끌리나,1
사로잡나,1
맞지가,1
열렸어,1
같아요우리,1
이손,1
놓치말길,1
줬나,1
8자처럼,1
어긋났다,1
나길,1
부활한,1
둘에게,1
헤메지,1
무서웠어,1
아픔들에,1
깨질번,1
두지않아,1
(걱정하지,1
말길let,1
어딜가두,1
조심해두,1
다른데두,1
같애두,1
시나리오대루,1
망각의,1
동물,1
시작하지만,1
어디나,1
똑같을걸,1
헤어질걸,1
알았었냐구,1
평생간다구,1
시작했다구,1
정말일걸,1
믿어두,1
똑같은가봐,1
죽겠다가,1
프로그래밍,1
언어만,1
신기하지,1
없거나,1
싫어두,1
아니래두,1
찾아내믄,1
동그라미신스케,1
응나,1
먹어버려,1
즐겨운,1
여자마다,1
푹놔,1
깰런지,1
잃는대두,1
yeahyeah,1
얽혀,1
실타래가,1
알기도,1
마음부터,1
후부터,1
불편해야,1
정상인데,1
자랐는지,1
가까워졌어,1
통하면서,1
친해졌어,1
빠지는데,1
느낌들이,1
찾아오늘밤을,1
양초를,1
지새울거야,1
틀거야,1
훔칠거야,1
요트를,1
괌,1
바하마,1
promise모든게,1
특별한지,1
깨달아서,1
와보니,1
없는곳으로,1
이렇게하고,1
사랑해서야,1
산단말이야,1
이슬품,1
돌아봤어,1
찾아헤맸어,1
있을만한,1
만나야했어,1
떠나고서,1
깨달은거,1
특별했던거야,1
못말날,1
못할것같다고,1
버려선,1
했던건데,1
이슬픔,1
채울수가,1
했다는일이,1
일이니,1
다른사람이,1
너보고,1
생각해달래,1
이슬픔아이가,1
놀듯이,1
동요도,1
안을까,1
잠겨와,1
더듬어보면,1
느끼고있니,1
You새장을,1
새장,1
감옥을,1
탈출했는데,1
세상이었고,1
새장이었는지,1
감옥이,1
바깥이었고,1
바깥이,1
감옥이었는지,1
아니었고,1
답답함은,1
울타리였고,1
살게했어,1
짊어지는,1
상상했어,1
깨어나서,1
돌려야하나,1
놔줘라,1
피해보고,1
지워라,1
빌어줘라,1
참아라,1
택했으니까,1
돌아섰지,1
자신했지,1
강한게,1
가득찼던,1
죽을거,1
헤어질텐데아닐,1
놓지말라고,1
울며잡았는데,1
모습은없어,1
너무차가운,1
뒷모습이싫어,1
Losing,1
"confidence,",1
"about,",1
"Uh,",1
죽음보다도,1
현실이라,1
일어서야만해,1
위해지나가는,1
혼자냐고,1
생겼나봐,1
알았었어,1
사랑인데내,1
마지막이니.,1
일어나주면,1
안되니.,1
이해할런지,1
눈물겨워야만,1
차이였음이,1
닮고만,1
야위어만,1
그사랑에게서,1
사랑한다했지,1
돌아와줘Hey,1
허전함뿐인,1
(Im,1
(Thank,1
(Again),1
아파했도,1
달아나버릴,1
아픔이라서,1
fine-,1
물어볼께요,1
위해서였나요,1
허전함뿐이던,1
위해서였죠-더이상,1
눈물뿐인걸,1
잘못됐다고,1
느낀게,1
슬프겠지,1
미안할꺼야,1
사랑해아무생각없이,1
힘이없고,1
헤어질수도,1
변할거라,1
봐죠,1
혼자라는건,1
이해할수가,1
내사랑뜨거운,1
들이마시고,1
챔피온,1
지누션,1
밤이요,1
맘이요,1
다리요,1
더워지는,1
변신도,1
팔짱끼고,1
힙피투더,1
합파,1
마이크로,1
폰,1
chek,1
one이,1
데려왔니,1
분홍색,1
팬티,1
셔츠에,1
검은색,1
흉한데,1
뚫려,1
부모도,1
배웠겠어,1
학교도,1
어따,1
정도야,1
비웠대도,1
돼야지,1
질병이야,1
주사처럼,1
따끔하고,1
기대하지는,1
듣는게,1
욕망이라,1
삭혀야만,1
선배인,1
지겹구,1
질렸구,1
말뜻,1
비켜줄께,1
삐끼삐끼,1
숙주가,1
악성,1
크흥,1
약속해야,1
정리하지,1
내보내고,1
오해없는,1
전에i,1
snatcher,1
bad내가,1
슬프거나,1
괴롭거나,1
기다리겐,1
몇번씩은,1
안그런척,1
혼자이겨내긴,1
이해했지,1
안아줬지,1
떠보게,1
넘어가게,1
최소한의,1
손뼉도,1
마주쳐야,1
만났을까,1
윈가,1
어찌보나,1
쥐구멍에라도,1
숨어야하나,1
한숨쉬며,1
돌아가야하나,1
날텐데,1
굴지마눈을,1
살아가는거야,1
이해해준걸,1
너의뒤에서,1
맞추면서,1
사랑해요-날씬한,1
원하십니까?,1
기뻐요,1
고게,1
중요합니다,1
작심삼일,1
간밤에,1
흔들어놓곤,1
눈꺼풀이,1
my!,1
이러다간,1
삐걱대선,1
구경이나,1
살빼기,1
바람이어두,1
거뜬하니,1
겁은,1
사력을,1
빼보자고,1
망사,1
티로,1
누빌때가,1
팔십사킬로,1
튀었던,1
한물간,1
애물단지,1
3XL라니,1
밖에서는,1
참내,1
소개팅은,1
손해지,1
말할라,1
배좀,1
치워!,1
커플석,1
극장에서는,1
팝콘과,1
치킨이,1
동생들을,1
리모콘화,1
시키기,1
한턱,1
쏴!로,1
출발해서,1
빚지기,1
새출발을,1
확선,1
매년마다,1
왔다가는데,1
계란에,1
만두,1
다이어트라구?,1
괜하게,1
거드라구,1
사람잡네,1
기별도,1
안가는,1
열량에,1
열받네,1
치명적이라던,1
비만에,1
홧병을,1
줏대없이,1
흔들려대냐는,1
자각의,1
잠잠해지다,1
결론에,1
당당해지자,1
밀자!,1
운동은,1
아니야!,1
웰빙,1
강타!,1
이런거,1
원래대로,1
살자!,1
떵떵,1
떵떵!,1
몇살,1
Yo!귀여운,1
계산Here,1
steppin´,1
thigga,1
따라해줘,1
확인해줘,1
hiphopper,1
It´s,1
creepin´,1
yall!,1
힙합만을,1
조건은,1
꽉끼는,1
청바지를,1
That´s,1
알러지,1
입던지,1
신던지,1
올가미를,1
벗어날순,1
느긋함과,1
여유로움에,1
실어봐(woo!),1
정신없게,1
말하겠쓰,1
hiphop은,1
품질을,1
따지겠쓰,1
마크는,1
KS,1
서비스업,1
얼르고,1
Lodi,1
모이네,1
쥐면,1
돈독한,1
hiphop과,1
웃옷을,1
다려줘,1
갖다줘,1
받혀줘,1
시나브로,1
1989년부터,1
hiphop으로,1
chance지,1
베테랑인,1
hiphop을,1
가나다라,1
"two,",1
읊어대는,1
makin´,1
ain´t,1
goin´,1
책임!,1
hiphop자리매김,1
팡파레는,1
계속울려,1
HOT!,1
깻잎머리를,1
GOT!,1
헐렁한,1
STOP!,1
자!,1
SHOT!,1
모두-,1
에너지-니,1
무서워하던,1
길이라서,1
들줄,1
장난치며,1
돌아가는게,1
다집해봐도,1
피하고만,1
만나면서는,1
멋적어,1
착각했고,1
결혼이란,1
미래들이,1
미웠었니,1
답답했지,1
믿을게All,1
둔탁한,1
소리위에,1
그려보려,1
내미래,1
짜여진틀속에,1
여백의,1
미를봐,1
하얀비트위에,1
수십수백가지의,1
색깔의물감,1
가지고있는,1
라임을,1
공기의,1
진동에,1
폭을,1
넓혀주는,1
펜촉의,1
흔들림에서,1
문제없는,1
다른이가,1
매길,1
팔레트에,1
연습장에,1
가사를적어,1
비트라는,1
도화지위에,1
내인생에서,1
내생각의,1
그려넣어,1
기질않지,1
MIC를,1
퍼질목소리,1
032,1
고군분투,1
나와싸운,1
이건마치,1
권투같아,1
이music은,1
내인생에,1
잠시휴식,1
버겁고,1
매직을,1
소리의,1
세계에서,1
FUNK너와,1
가고싶은,1
곳들이,1
짧다내게로와,1
하얀눈이와,1
쌓인눈속에,1
그겨울,1
이가슴,1
저녁노을,1
사랑이야어느날,1
같이한,1
한잔과,1
담배연기에,1
생각이난다,1
서른둘,1
가진자의,1
여유보단,1
없는자의,1
여유라고,1
의미있는,1
ago,1
남기고간,1
잃어버린것이,1
늦어버린것이,1
찾을수만,1
꾸잖아,1
웃으리,1
왔듯이지금,1
가슴깊은,1
날으리루돌프,1
사랑했네,1
기리기리,1
"tone,",1
"stop,",1
"uptown,",1
"downtown,just",1
온통하얗게,1
(영원할,1
꺼라고),1
"일어나,",1
"즐겨봐,",1
"함께,",1
"멀리로,",1
"외쳐봐,",1
(영원할꺼라고),1
-소리와,1
모든행동이,1
멈춘시간,1
싶다고사랑하고싶다고,1
부탁하는,1
의리와,1
우정에,1
널보내야만,1
떠단다니,1
수컷들의,1
멱살을,1
널떠나지,1
부탁까지,1
끝났다고.,1
찾겠다고,1
주먹까지,1
맡기진,1
oh~너,1
약했던,1
받기에도,1
솔직한거,1
바람둥이라고,1
상처따위는,1
받지마라,1
지금내가,1
무슨말을해도,1
같은놈,1
없을테니까the,1
bap,1
Stream,1
피하듯,1
끝낼순,1
사랑하나론,1
사랑하기까지,1
bon,1
appetite,1
teach,1
속삭이지,1
finIt's,1
micropone,1
check!,1
벌서,1
서른하고,1
넷에,1
꿈많던,1
봄날이여,1
부정하는,1
곱지,1
하지않을래,1
후유증,1
먹었지만,1
가버렸네,1
연예인이라는,1
사탕은,1
껍질만,1
남은채,1
단맛은,1
어리버리,1
의리라,1
사기,1
지자고,1
다짐했기에,1
이라오,1
가물가물,1
청춘에,1
결과물,1
음반을,1
보겠다는,1
15년전,1
그소년,1
Superman을,1
등장했던,1
Superman이,1
그시절엔,1
세상모르고,1
까불던,1
윗,1
대가리,1
나리,1
맘에들지,1
방송,1
아저씨도,1
Bounce!,1
Buda,1
Sound!,1
마음날,1
생각만하는데,1
미소짓게해,1
너하나뿐인걸,1
사랑하면되잖아,1
행복하게해,1
손내밀며,1
(yo),1
당신이라는,1
똑같은걸요,1
사랑해줄거예요,1
되겠죠그때,1
은은함,1
숨결도...,1
잔처럼,1
슬픈날은,1
좋은기억만,1
리필처럼,1
채울수있다면,1
"이름도,",1
달콤할,1
"밤도,",1
뛰는가슴도,1
너무진해서라,1
"속,",1
